time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-30T23:59:55.919Z,62.3533,-148.9807,5,1,ml,,,,1.36,ak,ak020dz5f85a,2020-10-31T00:15:25.550Z,"50 km ENE of Susitna North, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-10-30T23:58:50.860Z,33.4156667,-116.5878333,11.28,0.64,ml,23,123,0.06759,0.16,ci,ci39451271,2020-10-31T03:28:10.185Z,"15km NNE of Warner Springs, CA",earthquake,0.45,0.58,0.083,15,reviewed,ci,ci
2020-10-30T23:54:35.370Z,33.4103333,-116.5908333,11.85,1.04,ml,58,25,0.06351,0.17,ci,ci39451255,2020-11-02T15:43:26.300Z,"15km NNE of Warner Springs, CA",earthquake,0.15,0.35,0.134,24,reviewed,ci,ci
2020-10-30T23:53:09.680Z,33.4116667,-116.5818333,11.56,0.34,ml,15,129,0.06228,0.15,ci,ci39451263,2020-10-31T00:09:56.061Z,"15km NNE of Warner Springs, CA",earthquake,0.45,0.67,0.137,6,reviewed,ci,ci
2020-10-30T23:50:49.900Z,33.7986667,-116.1045,5.07,0.74,ml,29,98,0.09746,0.16,ci,ci39451231,2020-11-02T15:28:05.710Z,"13km NE of Indio, CA",earthquake,0.19,0.86,0.164,13,reviewed,ci,ci
2020-10-30T23:48:36.260Z,35.898,-117.7228333,11.75,0.18,ml,8,88,0.07706,0.15,ci,ci39451239,2020-10-31T00:05:07.652Z,"17km ESE of Little Lake, CA",earthquake,0.45,0.99,0.142,2,reviewed,ci,ci
2020-10-30T23:46:45.766Z,71.491,-3.33,10,5.3,mww,,23,8.403,0.77,us,us7000c8gc,2020-10-31T00:39:17.040Z,"203 km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake,7.4,1.8,0.046,46,reviewed,us,us
2020-10-30T23:40:26.579Z,36.70016667,-97.67233333,7.34,1.16,ml,42,54,0.2132581515,0.22,ok,ok2020vjkh,2020-11-02T15:47:43.073Z,"10 km W of Lamont, Oklahoma",earthquake,,0.9,0.19,13,reviewed,ok,ok
2020-10-30T23:19:49.730Z,38.7781667,-122.7096667,2.07,0.62,md,28,57,0.00599,0.05,nc,nc73476606,2020-11-03T07:27:06.433Z,"2km WNW of Anderson Springs, CA",earthquake,0.21,0.25,0.167,5,reviewed,nc,nc
2020-10-30T23:13:16.550Z,19.1713333129883,-155.464996337891,34.0499992370605,1.70000005,md,33,111,,0.109999999,hv,hv72209496,2020-10-30T23:16:33.800Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.87,1.03999996,1.39999998,6,automatic,hv,hv
2020-10-30T23:04:43.026Z,38.6939,-119.5608,11.7,-0.1,ml,4,196.14,0.204,0.1268,nn,nn00781161,2020-10-31T02:27:10.223Z,"1 km W of Topaz Lake, Nevada",earthquake,,5.9,0,1,reviewed,nn,nn
2020-10-30T22:58:24.914Z,61.3823,-151.0313,68.1,1.2,ml,,,,0.23,ak,ak020dz4tivv,2020-10-30T23:04:06.547Z,"27 km N of Beluga, Alaska",earthquake,,1,,,automatic,ak,ak
