time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-12-19T23:47:54.053Z,41.8728,-119.6413,8.7,1.1,ml,6,207.26,0.14,0.1536,nn,nn00526732,2018-06-30T00:09:32.664Z,"68km ESE of Lakeview, Oregon",earthquake,,5.4,0.6,4,reviewed,nn,nn
2015-12-19T23:46:53.040Z,-25.4386,179.6705,515.87,4.3,mb,,119,7.802,0.63,us,us100048vf,2016-03-12T02:29:18.040Z,"South of the Fiji Islands",earthquake,14.9,9.7,0.113,22,reviewed,us,us
2015-12-19T23:43:07.643Z,41.8968,-119.6203,9.6,1.3,ml,5,205.85,0.141,0.1857,nn,nn00526731,2018-06-30T00:09:32.572Z,"68km ESE of Lakeview, Oregon",earthquake,,5.7,0.3,3,reviewed,nn,nn
2015-12-19T23:41:58.631Z,62.0825,-151.9619,92.7,1.7,ml,,,,0.51,ak,ak015g86ne47,2019-05-21T06:07:44.887Z,"100km WSW of Talkeetna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2015-12-19T23:35:35.385Z,59.8913,-152.3838,86.1,1.8,ml,,,,0.42,ak,ak015g86m20y,2019-05-21T06:07:44.523Z,"33km WNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2015-12-19T23:30:15.670Z,6.5745,125.9422,76.5,4.3,mb,,128,0.61,0.63,us,us100048ve,2016-03-12T02:29:18.040Z,"16km WSW of Sigaboy, Philippines",earthquake,13.8,8.1,0.154,12,reviewed,us,us
2015-12-19T23:16:06.000Z,37.7778333,-121.958,8.49,1.45,md,22,53,0.08559,0.05,nc,nc72569846,2017-02-08T22:09:45.968Z,"1km E of San Ramon, California",earthquake,0.18,0.45,0.297,17,reviewed,nc,nc
2015-12-19T23:08:16.040Z,33.354,-116.8828333,14.09,1.3,ml,38,50,0.0169,0.2,ci,ci37286799,2016-03-11T10:16:46.478Z,"2km W of Palomar Observatory, CA",earthquake,0.24,0.52,0.108,27,reviewed,ci,ci
2015-12-19T23:03:52.150Z,36.0335,-117.7838333,2.04,1.36,ml,25,60,0.01718,0.14,ci,ci37286791,2016-03-11T10:16:44.893Z,"15km E of Coso Junction, CA",earthquake,0.15,0.15,0.109,16,reviewed,ci,ci
2015-12-19T23:02:11.675Z,64.693,-149.3809,25.1,0.8,ml,,,,0.37,ak,ak015g86exkf,2019-05-21T06:07:44.203Z,"18km NW of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-12-19T22:49:54.320Z,40.44,-125.2323333,22.37,2.85,md,36,275,0.6829,0.24,nc,nc72569841,2017-02-08T22:09:40.084Z,"83km W of Ferndale, California",earthquake,3.28,8.93,0.146,26,reviewed,nc,nc
2015-12-19T22:44:44.510Z,38.7766685,-122.7151642,2.44,,,4,127,0.003604,0,nc,nc72569836,2017-02-08T22:09:32.936Z,"Northern California",earthquake,1.37,3.45,,,automatic,nc,nc
2015-12-19T22:37:59.300Z,-8.2498,125.0635,10,4.6,mb,,47,1.69,0.75,us,us100048em,2016-03-12T02:29:18.040Z,"65km WNW of Dili, East Timor",earthquake,6.4,1,0.1,30,reviewed,us,us
2015-12-19T22:31:59.630Z,40.925,-121.3846667,3.7,1.08,md,3,180,0.09189,0.62,nc,nc72570661,2017-02-08T22:09:25.168Z,"23km ENE of Burney, California",earthquake,5.75,48.29,0.115,3,reviewed,nc,nc
2015-12-19T22:26:53.680Z,19.8521667,-155.1346667,42.878,2.08,md,35,216,,0.12,hv,hv61130761,2020-07-06T20:55:30.910Z,"2 km SW of Honomu, Hawaii",earthquake,0.55,0.93,0.08,13,reviewed,hv,hv
2015-12-19T22:09:03.700Z,19.9563333,-155.4903333,30.515,1.89,md,17,173,,0.13,hv,hv61130756,2020-07-06T20:55:30.740Z,"13 km S of Honoka‘a, Hawaii",earthquake,0.58,1.05,0.07,6,reviewed,hv,hv
2015-12-19T21:51:20.563Z,63.2289,-151.3054,8.8,1,ml,,,,0.6,ak,ak015g85il4o,2019-05-21T06:07:43.891Z,"117km NNW of Talkeetna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2015-12-19T21:42:43.742Z,37.3506,-115.1593,0,0.9,ml,5,166.3,0.103,0.2098,nn,nn00523323,2018-06-30T00:09:29.536Z,"1km SSE of Alamo, Nevada",earthquake,,0,0.06,3,reviewed,nn,nn
2015-12-19T21:42:34.556Z,38.3966,-118.18,6.3,1.5,ml,13,69.34,0.041,0.1022,nn,nn00526730,2018-06-30T00:09:32.468Z,"41km ESE of Hawthorne, Nevada",earthquake,,1.9,0.13,3,reviewed,nn,nn
2015-12-19T21:41:32.400Z,17.5513,-67.3264,6,2.8,Md,12,298.8,0.49407341,0.21,pr,pr15353011,2016-03-12T02:29:18.040Z,"49km SSW of Pole Ojea, Puerto Rico",earthquake,2.1,2,0,8,reviewed,pr,pr
