time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-09T23:57:53.364Z,61.6008,-141.3251,8,1,ml,,,,0.47,ak,ak0208s9ol5t,2020-08-04T02:20:34.756Z,"87 km ENE of McCarthy, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2020-07-09T23:52:24.160Z,38.1273,-118.0693,7.1,1.2,ml,10,115.94,0.035,0.1,nn,nn00758687,2020-07-10T00:10:36.347Z,"29 km S of Mina, Nevada",earthquake,,2.6,,,automatic,nn,nn
2020-07-09T23:47:27.600Z,17.9445,-67.0046,4,2.5,md,19,219,0.0468,0.19,pr,pr2020191025,2020-09-19T20:58:35.040Z,"5 km SE of La Parguera, Puerto Rico",earthquake,0.59,0.39,0.37,13,reviewed,pr,pr
2020-07-09T23:41:46.892Z,66.3082,-157.2094,7.5,1.4,ml,,,,0.73,ak,ak0208s9l574,2020-08-04T02:20:27.793Z,"64 km S of Shungnak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-09T23:37:18.250Z,61.095,-152.6483,3.1,1,ml,,,,0.68,ak,ak0208s9k85f,2020-08-04T02:20:20.976Z,"81 km W of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-09T23:33:24.870Z,38.8051667,-122.8161667,3.38,1.94,md,45,61,0.01082,0.05,nc,nc73424126,2020-07-11T00:31:02.712Z,"6km WNW of The Geysers, CA",earthquake,0.18,0.27,0.146,10,reviewed,nc,nc
2020-07-09T23:27:20.160Z,40.7375,-111.9701667,7.91,0.8,ml,15,82,0.01294,0.12,uu,uu60401207,2020-07-14T15:31:35.740Z,"Utah",earthquake,0.4,0.69,0.06,2,reviewed,uu,uu
2020-07-09T23:20:32.705Z,51.17,-178.5213,25.9,1.6,ml,,,,0.5,ak,ak0208s9gm07,2020-08-04T04:56:32.182Z,"152 km WSW of Adak, Alaska",earthquake,,49.3,,,reviewed,ak,ak
2020-07-09T23:19:28.680Z,37.5256,-117.438,6.8,2.3,ml,39,88.06,0.266,0.1604,nn,nn00758683,2020-07-10T02:19:56.510Z,"Nevada",earthquake,,0.9,0.37,21,reviewed,nn,nn
2020-07-09T23:16:23.920Z,35.9073333,-117.6828333,8.89,0.48,ml,12,76,0.0483,0.08,ci,ci39286687,2020-07-10T01:51:38.230Z,"20km E of Little Lake, CA",earthquake,0.17,0.43,0.106,5,reviewed,ci,ci
