time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-07-19T23:52:35.000Z,62.2536,-149.2743,53.5,0.9,ml,,,,0.33,ak,ak11331998,2014-07-21T03:18:24.406Z,"31km ENE of Y, Alaska",earthquake,1.8,3.1,,,reviewed,ak,ak
2014-07-19T23:48:51.060Z,19.4048333,-155.6363333,0.544,2.22,ml,25,149,,0.09,hv,hv60734961,2020-07-06T20:42:08.160Z,"24 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.58,0.276,10,reviewed,hv,hv
2014-07-19T23:48:37.660Z,33.4963333,-116.5723333,10.019,-0.45,ml,6,227,0.02501,0.03,ci,ci37248368,2016-03-11T11:28:37.665Z,"11km SE of Anza, CA",earthquake,0.76,2.21,0.025,3,reviewed,ci,ci
2014-07-19T23:42:50.440Z,37.6938333,-121.9496667,10.539,1.38,md,29,70,0.05135,0.1,nc,nc72260591,2017-02-04T06:28:02.480Z,"1km SW of Dublin, California",earthquake,0.26,0.38,0.138,23,reviewed,nc,nc
2014-07-19T23:38:28.226Z,60.163,-141.2677,0,1.4,ml,,,,0.13,ak,ak014975el2e,2019-05-14T04:34:51.741Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2014-07-19T23:34:28.489Z,62.0238,-148.3724,16.4,2.2,ml,,,,0.48,ak,ak014975dq80,2019-05-21T01:06:18.509Z,"35km NE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-07-19T23:30:20.132Z,63.8525,-149.3352,118.1,1,ml,,,,0.48,ak,ak014975cupp,2019-05-21T01:06:18.108Z,"18km W of Healy, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2014-07-19T23:29:54.989Z,63.5002,-147.4063,24.4,0.7,ml,,,,0.7,ak,ak014975cpoq,2019-05-21T01:06:17.684Z,"78km E of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-07-19T23:29:01.350Z,38.8074989,-122.8130035,2.273,0.83,md,10,54,0.01261,0.02,nc,nc72260551,2017-02-04T06:27:54.454Z,"5km NW of The Geysers, California",earthquake,0.38,0.74,0.53,3,automatic,nc,nc
2014-07-19T23:26:45.420Z,-33.2939,-178.2683,24.55,4.6,mb,,138,5.094,0.72,us,usb000rywm,2014-10-17T21:12:11.000Z,"214km SSE of L'Esperance Rock, New Zealand",earthquake,,5.8,0.129,19,reviewed,us,us
2014-07-19T23:25:19.711Z,41.8636,-119.6282,0,1.2,ml,4,222.8,0.504,0.1478,nn,nn00475509,2018-06-29T23:11:57.385Z,"Nevada",earthquake,,0,0.54,3,reviewed,nn,nn
2014-07-19T23:23:57.480Z,46.4185,-121.7888333,6.339,0.7,md,8,183,0.1857,0.1,uw,uw60062608,2016-07-22T19:32:26.720Z,"22km SSW of Packwood, Washington",earthquake,0.88,0.62,0.09,4,reviewed,uw,uw
2014-07-19T23:23:37.986Z,50.2727,-176.2332,34.6,1.9,ml,,,,0.55,ak,ak014975be2u,2019-05-21T01:06:17.250Z,"181km S of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-07-19T23:19:36.835Z,60.5717,-142.716,22.8,0.7,ml,,,,0.23,ak,ak014975aj4j,2019-05-21T01:06:16.829Z,"58km NNW of Cape Yakataga, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-07-19T23:17:58.830Z,36.4626667,-118.0208333,8.868,1.6,ml,8,160,0.05296,0.1,ci,ci37248360,2016-03-11T13:15:37.439Z,"14km SSE of Lone Pine, CA",earthquake,0.44,0.73,0.063,2,reviewed,ci,ci
