time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-03-01T23:58:40.000Z,-20.9127,-173.6633,10,4.5,mb,,109,3.96,0.75,us,us10004uq4,2016-05-06T23:34:22.040Z,"141km ENE of `Ohonua, Tonga",earthquake,10.6,1.8,0.135,16,reviewed,us,us
2016-03-01T23:57:18.938Z,66.8981,-149.7705,6.7,1.5,ml,,,,0.7,ak,ak0162t9teb9,2019-05-21T06:54:06.877Z,"43km SSE of Coldfoot, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-03-01T23:54:19.830Z,34.4196,25.4218,72.11,4.5,mb,,115,0.97,0.76,us,us10004tyv,2016-05-06T23:34:22.040Z,"69km SSE of Pirgos, Greece",earthquake,8.3,7.7,0.064,70,reviewed,us,us
2016-03-01T23:48:19.140Z,63.9893,-148.7225,0,2,ml,,,,0.39,ak,ak0162t9rgvu,2019-05-21T06:54:06.520Z,"18km NE of Healy, Alaska",explosion,,0,,,reviewed,ak,ak
2016-03-01T23:47:28.310Z,38.7958336,-122.7938309,4.2,0.87,md,5,203,0.005405,0.06,nc,nc72600700,2017-02-10T02:19:41.692Z,"Northern California",earthquake,2.91,6.34,,1,automatic,nc,nc
2016-03-01T23:46:18.600Z,36.4538,-98.7687,7.218,2.6,ml,,113,,0.18,us,us10004tyh,2016-05-06T23:34:22.040Z,"33km NW of Fairview, Oklahoma",earthquake,0.9,1.5,,,reviewed,tul,tul
2016-03-01T23:44:44.670Z,38.8013333,-122.7848333,0.16,1.63,md,43,32,0.008108,0.06,nc,nc72600685,2017-02-10T02:19:35.260Z,"3km NW of The Geysers, California",earthquake,0.12,0.24,0.207,20,reviewed,nc,nc
2016-03-01T23:44:38.250Z,33.0553333,-114.9841667,-0.14,1.58,ml,13,77,0.08304,0.23,ci,ci37313319,2016-03-30T22:47:31.078Z,"46km NE of Holtville, CA",quarry blast,0.6,31.61,0.088,10,reviewed,ci,ci
2016-03-01T23:43:20.400Z,33.259,-115.9953333,6.34,1.47,ml,49,68,0.02249,0.18,ci,ci37313311,2016-03-30T22:46:08.373Z,"6km SW of Salton City, CA",earthquake,0.18,0.55,0.181,55,reviewed,ci,ci
2016-03-01T23:43:19.840Z,38.8026667,-122.7856667,0.06,1.93,md,41,37,0.009009,0.06,nc,nc72600670,2017-02-10T02:19:25.180Z,"3km NW of The Geysers, California",earthquake,0.13,0.24,0.118,16,reviewed,nc,nc
2016-03-01T23:43:12.760Z,38.8016667,-122.7855,0.17,1.15,md,34,43,0.009009,0.07,nc,nc72600680,2017-02-10T02:19:15.140Z,"3km NW of The Geysers, California",earthquake,0.15,0.27,0.09,5,reviewed,nc,nc
2016-03-01T23:42:53.040Z,38.8083344,-122.7870026,-0.83,1.15,md,9,138,0.006306,0.1,nc,nc72600675,2017-02-10T02:19:04.180Z,"4km NW of The Geysers, California",earthquake,0.46,0.81,0.15,4,automatic,nc,nc
2016-03-01T23:41:28.290Z,37.5753333,-118.863,4.16,0.62,md,11,238,0.03063,0.06,nc,nc72600690,2017-02-10T02:18:55.487Z,"12km SE of Mammoth Lakes, California",earthquake,0.99,0.54,0.05,8,reviewed,nc,nc
2016-03-01T23:40:43.930Z,38.8123322,-122.8261642,1.66,0.88,md,4,162,0.004505,0,nc,nc72600665,2017-02-10T02:18:50.200Z,"Northern California",earthquake,1.23,1.02,,1,automatic,nc,nc
2016-03-01T23:36:25.283Z,59.1908,-153.6472,102.1,2.1,ml,,,,0.27,ak,ak0162t9owrk,2019-05-21T06:54:06.199Z,"95km SE of Old Iliamna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-03-01T23:29:28.751Z,61.2547,-147.3844,12.2,1.9,ml,,,,0.67,ak,ak0162t9nf0r,2019-05-21T06:54:05.865Z,"57km WNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-03-01T23:23:39.090Z,38.838501,-122.8318329,1.81,0.84,md,18,56,0.002703,0.02,nc,nc72600655,2017-02-10T02:18:43.168Z,"9km W of Cobb, California",earthquake,0.21,0.53,0.06,4,automatic,nc,nc
2016-03-01T23:20:22.289Z,37.0676,-116.3901,12.2,-0.9,ml,7,130.79,0.064,0.1335,nn,nn00533849,2018-07-02T17:49:03.433Z,"37km ENE of Beatty, Nevada",earthquake,,3.2,0.97,4,reviewed,nn,nn
2016-03-01T23:19:03.951Z,61.759,-146.2048,39.5,1.2,ml,,,,0.53,ak,ak0162t9l7y3,2019-05-21T06:54:05.542Z,"52km SW of Glennallen, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-03-01T23:15:34.000Z,58.6395,-142.7492,6.9,2.1,ml,,,,0.4,ak,ak12949207,2019-05-21T06:54:05.193Z,"159km S of Cape Yakataga, Alaska",earthquake,7,3.6,,,reviewed,ak,ak
2016-03-01T23:08:56.100Z,35.7199,-97.1683,5.351,3.4,ml,,47,,0.25,us,us10004ty6,2016-05-06T23:34:22.040Z,"6km NNE of Luther, Oklahoma",earthquake,1.4,3.2,,,reviewed,tul,tul
2016-03-01T23:07:35.400Z,40.4701667,-121.5495,3.31,-0.19,md,5,124,0.02432,0.02,nc,nc72602065,2017-02-10T02:18:37.994Z,"28km E of Shingletown, California",earthquake,0.77,0.28,0.135,4,reviewed,nc,nc
2016-03-01T23:03:37.760Z,-31.795,-72.1835,19.86,4,mb,,181,1.071,0.88,us,us10004ty3,2016-05-06T23:34:22.040Z,"98km W of Illapel, Chile",earthquake,5.3,4.2,0.259,4,reviewed,us,us
2016-03-01T22:59:13.170Z,40.4625,-121.5531667,2.94,0.29,md,5,109,0.02703,0.05,nc,nc72602055,2017-02-10T02:18:31.813Z,"28km E of Shingletown, California",earthquake,0.5,0.63,0.097,4,reviewed,nc,nc
2016-03-01T22:58:02.260Z,38.8246651,-122.8436661,1.9,0.08,md,4,142,0.007207,0,nc,nc72600645,2017-02-10T02:18:26.913Z,"Northern California",earthquake,0.95,3.35,,1,automatic,nc,nc
