time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-09T23:59:32.000Z,52.0725,-176.1251667,-0.29,1.48,ml,6,121,0.0222,0.14,av,av62133321,2020-02-11T21:38:06.730Z,"42km ENE of Adak, Alaska",earthquake,0.27,0.37,0.242,6,reviewed,av,av
2020-02-09T23:59:14.764Z,62.9957,-149.2349,68.7,1.4,ml,,,,0.67,ak,ak0201ujjj1y,2020-02-22T02:22:28.076Z,"46km SSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-09T23:58:57.010Z,38.7928352,-122.8116684,3.16,0.78,md,14,106,0.008089,0.02,nc,nc73337816,2020-02-10T00:12:03.493Z,"5km WNW of The Geysers, CA",earthquake,0.34,0.75,0.14,2,automatic,nc,nc
2020-02-09T23:57:39.965Z,61.1543,-152.5699,132.4,1.6,ml,,,,0.35,ak,ak0201ujj5ig,2020-02-22T02:22:28.946Z,"75km N of Redoubt Volcano, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-02-09T23:54:26.800Z,19.4048328,-155.2920074,-0.17,1.72,md,15,78,0.007756,0.2,hv,hv71377227,2020-02-09T23:57:14.610Z,"6km WSW of Volcano, Hawaii",earthquake,0.27,0.37,0.28,10,automatic,hv,hv
2020-02-09T23:51:58.806Z,61.6414,-152.1882,115.7,1.5,ml,,,,0.57,ak,ak0201ujhwnv,2020-02-22T02:22:27.182Z,"114km W of Willow, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-02-09T23:42:38.080Z,52.064,-176.1153333,4.51,0.69,ml,6,102,0.0215,0.21,av,av70869449,2020-02-11T21:53:39.640Z,"42km ENE of Adak, Alaska",earthquake,0.59,1.09,0.209,6,reviewed,av,av
2020-02-09T23:37:18.165Z,63.4302,-147.5981,12.4,1.1,ml,,,,0.81,ak,ak0201ujetk1,2020-02-22T02:22:26.325Z,"67km E of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-09T23:36:36.080Z,41.1981667,-121.9615,3.67,0.98,md,5,170,0.1429,0.18,nc,nc73340245,2020-02-12T21:56:03.035Z,"16km ESE of McCloud, CA",earthquake,0.73,31.61,0.189,2,reviewed,nc,nc
2020-02-09T23:33:58.960Z,39.3645,-123.269,2.67,1.06,md,11,160,0.08145,0.06,nc,nc73337806,2020-02-14T02:00:03.655Z,"9km SE of Willits, CA",earthquake,0.31,3.02,0.162,9,reviewed,nc,nc
