time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-04-30T23:56:59.370Z,32.9935,-115.7641667,7.64,1.46,ml,41,43,0.05686,0.25,ci,ci38475034,2020-05-01T14:28:25.568Z,"14km WSW of Westmorland, CA",earthquake,0.24,0.66,0.145,25,reviewed,ci,ci
2020-04-30T23:55:25.440Z,17.998,-66.8518,13,2.96,md,22,133,0.0357,0.2,pr,pr2020121025,2020-07-18T21:57:07.040Z,"2km E of Yauco, Puerto Rico",earthquake,0.54,0.4,0.36,20,reviewed,pr,pr
2020-04-30T23:46:58.820Z,19.2088337,-155.4083405,32.83,1.85,md,20,184,0.07353,0.11,hv,hv71494727,2020-04-30T23:50:07.790Z,"7km E of Pahala, Hawaii",earthquake,0.75,0.94,0.04,5,automatic,hv,hv
2020-04-30T23:42:36.967Z,60.3099,-152.7128,109.2,1.5,ml,,,,0.44,ak,ak0205khz1i5,2020-05-24T05:38:08.249Z,"19km S of Redoubt Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-04-30T23:40:58.819Z,62.1404,-149.4902,7,1.3,ml,,,,0.73,ak,ak0205khynst,2020-05-24T05:38:07.326Z,"18km E of Y, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-04-30T23:38:10.880Z,19.2105007,-155.4166718,32.11,1.83,md,24,162,0.0324,0.11,hv,hv71494717,2020-04-30T23:41:21.780Z,"6km E of Pahala, Hawaii",earthquake,0.72,0.79,0.08,5,automatic,hv,hv
2020-04-30T23:26:50.380Z,38.7879982,-122.7695007,1.38,0.93,md,20,80,0.01475,0.03,nc,nc73378705,2020-04-30T23:48:03.402Z,"2km NW of The Geysers, CA",earthquake,0.22,0.39,0.29,5,automatic,nc,nc
2020-04-30T23:20:23.335Z,63.1738,-150.5795,121.3,1.3,ml,,,,0.23,ak,ak0205khuauo,2020-05-24T05:38:06.398Z,"85km WSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-04-30T23:19:47.010Z,32.374,-115.419,16.17,2.4,ml,27,113,0.1066,0.3,ci,ci38475018,2020-05-02T00:33:14.470Z,"21km W of Delta, B.C., MX",earthquake,0.65,1.53,0.186,78,reviewed,ci,ci
2020-04-30T23:15:08.773Z,64.9757,-147.3249,0,1.5,ml,,,,0.77,ak,ak0205kht71z,2020-05-24T05:38:05.460Z,"21km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2020-04-30T23:08:48.250Z,33.506,-116.4908333,14.14,1.72,ml,31,44,0.06135,0.17,ci,ci38475002,2020-05-01T13:17:45.100Z,"18km ESE of Anza, CA",earthquake,0.29,0.45,0.315,19,reviewed,ci,ci
2020-04-30T23:08:34.190Z,33.5008333,-116.5001667,13.24,1.81,ml,58,33,0.06211,0.18,ci,ci38474994,2020-05-01T13:18:36.990Z,"17km ESE of Anza, CA",earthquake,0.19,0.38,0.168,25,reviewed,ci,ci
2020-04-30T23:04:42.390Z,36.2935,-98.18766667,7.22,1.52,ml,38,50,0.04229170093,0.25,ok,ok2020inab,2020-05-01T16:56:28.533Z,"22km NNE of Okeene, Oklahoma",earthquake,,0.5,0.23,7,reviewed,ok,ok
2020-04-30T23:03:35.490Z,33.5036667,-116.502,10.91,0.72,ml,29,59,0.0589,0.19,ci,ci38474986,2020-05-01T13:18:13.103Z,"17km ESE of Anza, CA",earthquake,0.27,0.57,0.126,22,reviewed,ci,ci
2020-04-30T23:02:38.119Z,36.30083333,-98.17733333,7.71,0.94,ml,13,92,0.03689276038,0.15,ok,ok2020inaa,2020-05-01T18:53:26.251Z,"24km NNE of Okeene, Oklahoma",earthquake,,0.5,0.31,5,reviewed,ok,ok
2020-04-30T23:02:31.440Z,36.29666667,-98.181,7.55,1.17,ml,14,93,0.03959223065,0.13,ok,ok2020imzz,2020-05-01T18:30:38.758Z,"23km NNE of Okeene, Oklahoma",earthquake,,0.4,0.32,4,reviewed,ok,ok
2020-04-30T23:02:09.470Z,17.9165,-66.9268,13,2.39,md,11,229,0.0755,0.18,pr,pr2020121024,2020-04-30T23:26:57.859Z,"6km SSW of Guanica, Puerto Rico",earthquake,0.88,0.56,0.29,4,reviewed,pr,pr
2020-04-30T22:59:50.990Z,56.4118,-149.9761,10,2.8,ml,,235,1.978,1.04,us,us700097zq,2020-07-18T21:57:07.040Z,"193 km SE of Chiniak, Alaska",earthquake,3.7,2,0.052,48,reviewed,us,us
2020-04-30T22:53:43.590Z,36.1275,-117.9041667,5.98,0.73,ml,15,143,0.04113,0.1,ci,ci38474962,2020-05-01T04:57:52.202Z,"10km NNE of Coso Junction, CA",earthquake,0.2,0.43,0.186,8,reviewed,ci,ci
2020-04-30T22:52:08.424Z,59.8999,-152.8476,91.2,1.3,ml,,,,0.29,ak,ak0205khfoyt,2020-05-27T18:02:46.344Z,"58km WNW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-04-30T22:50:51.550Z,52.0731667,-176.1213333,2.35,-0.15,ml,4,200,0.0242,0.15,av,av70890979,2020-05-01T07:39:47.340Z,"42km ENE of Adak, Alaska",earthquake,0.68,1.26,0.107,4,reviewed,av,av
2020-04-30T22:38:39.210Z,52.0683333,-176.1051667,-0.13,-0.37,ml,4,164,0.02906,0.07,av,av70890974,2020-05-01T07:36:44.470Z,"43km ENE of Adak, Alaska",earthquake,0.49,0.38,0.15,4,reviewed,av,av
2020-04-30T22:37:14.436Z,38.032,-118.7331,8.7,1,ml,4,349.16,0.284,0.1211,nn,nn00724130,2020-05-01T02:09:59.836Z,"47km NNE of Mammoth Lakes, California",earthquake,,21.6,0,1,reviewed,nn,nn
2020-04-30T22:34:39.780Z,33.5005,-116.493,14.49,0.92,ml,43,38,0.06511,0.12,ci,ci38474938,2020-05-01T16:06:07.400Z,"18km ESE of Anza, CA",earthquake,0.14,0.2,0.132,23,reviewed,ci,ci
2020-04-30T22:20:59.380Z,36.3075,-98.18216667,7.45,2.2,ml,95,63,0.02879434957,0.29,ok,ok2020imyp,2020-05-01T14:26:01.199Z,"24km NNE of Okeene, Oklahoma",earthquake,,0.6,0.22,12,reviewed,ok,ok
2020-04-30T22:15:01.735Z,37.4126,-117.0097,5.7,1.6,ml,25,77.09,0.229,0.163,nn,nn00724096,2020-05-01T02:09:47.291Z,"38km SSE of Goldfield, Nevada",earthquake,,3.6,0.2,14,reviewed,nn,nn
2020-04-30T22:14:05.340Z,40.7306667,-112.0981667,5.02,0.59,md,6,132,0.02738,0.2,uu,uu60382992,2020-05-01T15:06:43.500Z,"2km N of Magna, Utah",earthquake,0.99,1.46,0.374,3,reviewed,uu,uu
2020-04-30T22:13:57.343Z,59.6592,-153.4087,111.7,1.4,ml,,,,0.29,ak,ak0205kh7frj,2020-05-24T05:38:02.937Z,"85km E of Old Iliamna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-04-30T22:10:55.070Z,36.18983333,-98.429,6.93,2.12,ml,97,64,0.1898627425,0.2,ok,ok2020imye,2020-05-01T13:55:03.205Z,"9km SSE of Fairview, Oklahoma",earthquake,,0.4,0.24,8,reviewed,ok,ok
2020-04-30T22:10:31.558Z,-24.0112,-66.93,164.35,5.4,mww,,32,1.557,0.92,us,us700097y1,2020-07-18T21:57:07.040Z,"66 km WNW of San Antonio de los Cobres, Argentina",earthquake,6.7,4.1,0.054,33,reviewed,us,us
2020-04-30T22:09:50.790Z,17.943,-66.978,8,2.19,md,13,219,0.0713,0.21,pr,pr2020121023,2020-04-30T22:36:38.561Z,"8km WSW of Guanica, Puerto Rico",earthquake,0.64,1.25,0.55,5,reviewed,pr,pr
2020-04-30T22:08:34.140Z,33.4881667,-116.8,6.7,0.66,ml,27,45,0.02414,0.12,ci,ci38474922,2020-05-01T15:29:30.357Z,"8km NE of Aguanga, CA",earthquake,0.16,0.3,0.133,20,reviewed,ci,ci
2020-04-30T22:04:30.840Z,39.405,-110.299,-2.04,1.54,md,6,201,0.0278,0.03,uu,uu60382982,2020-05-01T15:01:33.170Z,"18km SSE of East Carbon City, Utah",earthquake,1.44,1.21,0.226,6,reviewed,uu,uu
2020-04-30T22:03:17.650Z,58.2698333,-154.9821667,1.94,-0.71,ml,9,177,0.05037,0.11,av,av62162551,2020-05-01T07:30:41.360Z,"100km NW of Larsen Bay, Alaska",earthquake,0.42,1.11,0.187,8,reviewed,av,av
2020-04-30T21:54:51.147Z,62.1,-151.0982,67.2,1.6,ml,,,,0.34,ak,ak0205kgus1b,2020-05-27T18:02:45.368Z,"57km WSW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-04-30T21:52:26.025Z,58.4511,-137.0433,0,2.3,ml,,,,0.72,ak,ak0205kguc4a,2020-07-18T21:57:07.040Z,"76km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-04-30T21:43:55.090Z,32.7171667,-115.7591667,8.8,1.92,ml,32,51,0.04778,0.19,ci,ci38474906,2020-05-01T15:16:51.550Z,"20km WSW of El Centro, CA",earthquake,0.24,0.44,0.202,20,reviewed,ci,ci
2020-04-30T21:37:41.930Z,40.7295,-112.075,7.41,0.35,md,8,140,0.02409,0.07,uu,uu60382972,2020-05-01T14:58:25.860Z,"3km NE of Magna, Utah",earthquake,0.53,0.77,0.207,4,reviewed,uu,uu
2020-04-30T21:36:34.830Z,36.1056667,-117.8926667,4.4,0.12,ml,7,210,0.03284,0.04,ci,ci37443933,2020-05-01T04:51:04.157Z,"8km NE of Coso Junction, CA",earthquake,0.26,0.17,0.127,3,reviewed,ci,ci
2020-04-30T21:36:17.780Z,36.0418333,-117.711,2.61,0.47,ml,11,72,0.047,0.06,ci,ci38474898,2020-05-01T04:48:12.289Z,"21km ENE of Little Lake, CA",earthquake,0.13,0.25,0.029,4,reviewed,ci,ci
2020-04-30T21:30:35.388Z,61.5657,-150.9776,56.9,1.2,ml,,,,0.49,ak,ak0205kgplml,2020-05-24T05:38:00.029Z,"53km WSW of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-04-30T21:27:13.200Z,35.7586667,-120.3063333,9.2,1.27,md,30,127,0.03084,0.05,nc,nc73378680,2020-05-05T22:49:02.795Z,"4km NNW of Cholame, CA",earthquake,0.3,0.37,0.057,6,reviewed,nc,nc
2020-04-30T21:23:21.830Z,-2.3984,138.7274,58.9,5.1,mww,,18,6.492,1.1,us,us700097x8,2020-07-18T21:57:07.040Z,"212 km W of Abepura, Indonesia",earthquake,8.5,4.9,0.086,13,reviewed,us,us
2020-04-30T21:18:57.200Z,58.1763333,-155.3586667,-0.15,-0.68,ml,8,175,0.03745,0.14,av,av70890964,2020-05-01T07:25:06.920Z,"95km SE of King Salmon, Alaska",earthquake,0.45,3.52,0.209,8,reviewed,av,av
2020-04-30T21:18:05.573Z,54.0256,-163.6714,47.5,1.8,ml,,,,0.52,ak,ak0205kgmyrj,2020-05-27T18:02:51.956Z,"93km S of False Pass, Alaska",earthquake,,8.4,,,reviewed,ak,ak
2020-04-30T21:15:32.090Z,33.4896667,-116.4671667,9.18,0.89,ml,23,52,0.08614,0.22,ci,ci38474882,2020-05-01T13:20:59.118Z,"20km ESE of Anza, CA",earthquake,0.35,0.91,0.237,23,reviewed,ci,ci
2020-04-30T21:14:32.609Z,59.8206,-153.2361,124,2.3,ml,,,,0.51,ak,ak0205kgm5y9,2020-07-18T21:57:06.040Z,"78km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-04-30T21:12:19.751Z,51.41,-178.275,33.07,2.3,ml,,229,0.366,0.24,us,us70009pbr,2020-07-18T21:57:49.040Z,"124 km WSW of Adak, Alaska",earthquake,4.3,3.8,0.148,6,reviewed,us,us
2020-04-30T21:10:07.430Z,19.128,-67.3138,7,3.3,md,14,298,0.6909,0.33,pr,pr2020121022,2020-07-18T21:57:06.040Z,"74km NNW of San Antonio, Puerto Rico",earthquake,3.95,3.88,0.14,8,reviewed,pr,pr
2020-04-30T21:03:26.729Z,-24.1014,-66.7737,213.97,4.2,mb,,68,1.724,1.13,us,us700097wn,2020-07-18T21:57:06.040Z,"48 km WNW of San Antonio de los Cobres, Argentina",earthquake,7.1,8.5,0.128,17,reviewed,us,us
2020-04-30T21:02:26.790Z,34.259,-118.5195,13.96,1.14,ml,23,70,0.04044,0.26,ci,ci38474866,2020-05-01T15:03:42.218Z,"2km SW of Granada Hills, CA",earthquake,0.42,0.57,0.193,12,reviewed,ci,ci
2020-04-30T21:01:28.830Z,47.4136666666667,-121.424666666667,-1.77,1.62,md,8,320,0.3285,0.45,uw,uw61618131,2020-05-06T17:50:34.970Z,"25km ESE of Riverbend, Washington",explosion,29.87,31.61,0.440371953492868,2,reviewed,uw,uw
2020-04-30T20:58:38.323Z,53.5284,-163.2441,27.7,2.8,ml,,206,1.266,0.43,us,us70009pbp,2020-07-18T21:57:49.040Z,"147 km S of False Pass, Alaska",earthquake,4.6,6.6,0.097,14,reviewed,us,us
2020-04-30T20:53:27.130Z,34.6368333,-117.1078333,-0.93,1.48,ml,22,36,0.1981,0.19,ci,ci37443925,2020-05-01T04:46:29.035Z,"17km NNE of Apple Valley, CA",quarry blast,0.39,31.61,0.09,17,reviewed,ci,ci
2020-04-30T20:53:13.450Z,35.8813333,-117.6771667,5.78,0.34,ml,13,87,0.06989,0.1,ci,ci38474858,2020-05-01T04:41:22.656Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.98,0.056,5,reviewed,ci,ci
2020-04-30T20:52:35.472Z,62.0419,-150.7419,52.7,1.4,ml,,,,0.38,ak,ak0205kg8vd1,2020-05-24T05:37:56.197Z,"45km SW of Talkeetna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-04-30T20:52:05.500Z,33.4981667,-116.7863333,9.73,0.52,ml,9,183,0.07857,0.11,ci,ci38474842,2020-05-01T13:21:30.263Z,"10km NE of Aguanga, CA",earthquake,1.39,1.66,0.236,17,reviewed,ci,ci
2020-04-30T20:48:06.869Z,61.3017,-150.1263,41.2,1.6,ml,,,,0.41,ak,ak0205kg7yp5,2020-05-24T05:37:55.226Z,"15km NW of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-04-30T20:41:05.590Z,38.8175011,-122.8126678,2.72,0.55,md,9,111,0.006224,0.02,nc,nc73378670,2020-04-30T21:02:03.649Z,"7km NW of The Geysers, CA",earthquake,0.48,1.18,,1,automatic,nc,nc
2020-04-30T20:29:59.920Z,33.5025,-116.4995,9.64,0.8,ml,25,59,0.06084,0.17,ci,ci38474834,2020-05-01T13:22:44.860Z,"17km ESE of Anza, CA",earthquake,0.25,0.59,0.186,21,reviewed,ci,ci
2020-04-30T20:28:06.598Z,62.9848,-151.4338,4.6,1,ml,,,,0.61,ak,ak0205kg3oep,2020-05-27T18:02:42.392Z,"100km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-04-30T20:19:34.850Z,54.1163333,-165.9083333,2.64,-1.09,ml,5,127,0.02411,0.2,av,av70890959,2020-05-01T07:19:03.680Z,"9km WSW of Akutan, Alaska",earthquake,0.47,1.04,0.262,5,reviewed,av,av
2020-04-30T20:17:52.005Z,32.2161,89.5179,10,4.3,mb,,64,2.861,1.06,us,us700097vu,2020-07-18T21:57:06.040Z,"253 km WNW of Nagqu, China",earthquake,5.5,1.8,0.077,47,reviewed,us,us
2020-04-30T20:16:00.760Z,33.4873333,-116.7943333,6.35,0.87,ml,30,35,0.02547,0.15,ci,ci38474826,2020-05-01T13:21:47.802Z,"8km NE of Aguanga, CA",earthquake,0.18,0.56,0.134,26,reviewed,ci,ci
2020-04-30T20:12:00.400Z,35.7528333,-117.5445,9.99,0.31,ml,7,171,0.07614,0.16,ci,ci38474818,2020-05-01T04:33:19.018Z,"13km W of Searles Valley, CA",earthquake,0.82,1.16,0.051,3,reviewed,ci,ci
2020-04-30T20:00:18.147Z,64.696,-149.7011,28.4,2.2,ml,,,,0.51,ak,ak0205kfxp8w,2020-05-24T05:37:53.207Z,"30km WNW of North Nenana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-04-30T19:52:24.059Z,36.1135,-97.86833333,5.96,1.93,ml,98,35,0.1079788109,0.19,ok,ok2020imts,2020-04-30T20:28:33.991Z,"2km E of Hennessey, Oklahoma",earthquake,,0.4,0.24,10,reviewed,ok,ok
2020-04-30T19:48:13.551Z,-24.2658,-67.147,166.67,4.3,mb,,63,1.614,0.9,us,us700097ux,2020-07-18T21:57:06.040Z,"84 km W of San Antonio de los Cobres, Argentina",earthquake,8,2.1,0.188,8,reviewed,us,us
2020-04-30T19:45:13.530Z,42.068,-122.858666666667,3.59,1.35,ml,11,115,0.1671,0.18,uw,uw61618036,2020-05-06T18:13:35.350Z,"18km SW of Ashland, Oregon",earthquake,0.45,1.89,0.0420922181799295,4,reviewed,uw,uw
2020-04-30T19:38:32.620Z,42.0591666666667,-122.853833333333,4.19,3.08,ml,15,116,0.1708,0.18,uw,uw61618026,2020-07-18T21:57:06.040Z,"18km SW of Ashland, Oregon",earthquake,0.37,1.29,0.130165027008724,9,reviewed,uw,uw
2020-04-30T19:36:01.356Z,64.7135,-147.9298,14.5,0.6,ml,,,,0.31,ak,ak0205kfjy54,2020-05-27T18:02:41.416Z,"15km SSE of Ester, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-04-30T19:28:08.100Z,35.6723333,-117.462,1.79,1.03,ml,18,79,0.08565,0.15,ci,ci38474794,2020-05-01T14:40:26.055Z,"12km SSW of Searles Valley, CA",earthquake,0.3,0.57,0.25,9,reviewed,ci,ci
2020-04-30T19:22:10.841Z,60.9161,-151.8069,80.7,0.8,ml,,,,0.27,ak,ak0205kfgyzw,2020-05-24T05:37:51.201Z,"37km NW of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-04-30T19:22:10.210Z,58.242,-155.1523333,3.39,-0.96,ml,7,143,0.0175,0.12,av,av70890954,2020-05-01T07:16:32.110Z,"101km ESE of King Salmon, Alaska",earthquake,0.45,1.51,0.219,6,reviewed,av,av
2020-04-30T19:20:23.994Z,65.0754,-161.1312,7.8,2.5,ml,,,,0.49,ak,ak0205kfgkev,2020-07-18T21:57:06.040Z,"138km N of Unalakleet, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-04-30T19:19:40.770Z,17.8376,-66.796,5,3.1,md,19,222,0.2795,0.25,pr,pr2020121021,2020-07-18T21:57:06.040Z,"23km S of Indios, Puerto Rico",earthquake,0.7,0.57,0.22,14,reviewed,pr,pr
2020-04-30T19:15:43.720Z,38.81,-122.8183333,3,1.26,md,43,55,0.008548,0.03,nc,nc73378655,2020-05-05T22:15:08.584Z,"6km NW of The Geysers, CA",earthquake,0.18,0.25,0.306,7,reviewed,nc,nc
2020-04-30T19:09:12.280Z,17.9671,-66.613,6,2.99,md,21,181,0.076,0.21,pr,pr2020121020,2020-05-01T03:11:52.554Z,"4km S of Ponce, Puerto Rico",earthquake,0.44,0.29,0.23,20,reviewed,pr,pr
2020-04-30T19:00:11.850Z,47.7498333333333,-122.050833333333,-1.31,0.99,md,3,296,0.1977,0.07,uw,uw61617976,2020-05-06T04:31:49.760Z,"2km ENE of Cottage Lake, Washington",explosion,1.04,31.61,0.015532564386137,2,reviewed,uw,uw
2020-04-30T18:57:44.924Z,-23.9919,-69.191,91.83,4.3,mwr,,80,1.273,1.26,us,us700097tf,2020-07-18T21:57:06.040Z,"128 km ESE of Antofagasta, Chile",earthquake,6.1,5.6,,,reviewed,us,guc
2020-04-30T18:57:32.690Z,35.7148333,-117.525,2.27,1.32,ml,17,107,0.1167,0.18,ci,ci38474762,2020-04-30T20:10:12.888Z,"12km WSW of Searles Valley, CA",earthquake,0.36,0.72,0.126,16,reviewed,ci,ci
2020-04-30T18:56:41.945Z,60.4508,-137.1281,3.1,1.6,ml,,,,0.53,ak,ak0205kf2vyv,2020-05-24T05:37:49.289Z,"39km SSE of Haines Junction, Canada",earthquake,,0.3,,,reviewed,ak,ak
2020-04-30T18:51:52.640Z,52.0663333,-176.1168333,2.45,-0.48,ml,4,172,0.02181,0.17,av,av70890944,2020-05-01T07:08:58.200Z,"42km ENE of Adak, Alaska",earthquake,0.65,1.33,0.243,4,reviewed,av,av
2020-04-30T18:51:22.880Z,54.116,-165.9113333,3.16,-1.08,ml,6,125,0.02278,0.2,av,av70890934,2020-05-01T07:04:56.120Z,"9km WSW of Akutan, Alaska",earthquake,0.51,0.84,0.261,6,reviewed,av,av
