time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-19T23:55:49.985Z,39.6015,-119.8333,2.5,0.6,ml,9,85.67,0.025,0.1426,nn,nn00645491,2018-07-20T00:17:29.905Z,"1km SSW of Golden Valley, Nevada",earthquake,,2.1,0.4,4,reviewed,nn,nn
2018-07-19T23:55:06.560Z,33.4898333,-116.7865,4.27,0.53,ml,22,67,0.08584,0.19,ci,ci38225632,2018-07-27T02:16:27.814Z,"9km NE of Aguanga, CA",earthquake,0.29,0.69,0.162,16,reviewed,ci,ci
2018-07-19T23:54:00.610Z,19.4104996,-155.2640076,0.92,2.8,ml,30,34,0.004206,0.24,hv,hv70447612,2018-07-19T23:59:42.730Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.22,1.86,18,automatic,hv,hv
2018-07-19T23:53:35.240Z,19.4128342,-155.2758331,0.93,2.78,ml,21,45,0.00916,0.14,hv,hv70447607,2018-07-19T23:59:14.520Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.25,2.69,20,automatic,hv,hv
2018-07-19T23:53:13.750Z,33.3053333,-116.4006667,6.16,0.75,ml,21,149,0.03526,0.19,ci,ci38225640,2018-07-20T00:45:28.139Z,"6km NNW of Borrego Springs, CA",earthquake,0.47,0.71,0.159,16,reviewed,ci,ci
2018-07-19T23:53:01.780Z,32.6065,-115.7125,5.64,1.43,ml,21,137,0.04429,0.21,ci,ci37408349,2018-07-27T02:57:06.905Z,"12km WNW of Progreso, B.C., MX",earthquake,0.37,0.49,0.314,13,reviewed,ci,ci
2018-07-19T23:51:15.920Z,19.4036674,-155.2940063,0.34,2.57,ml,16,61,0.00638,0.3,hv,hv70447597,2018-07-19T23:56:55.870Z,"6km WSW of Volcano, Hawaii",earthquake,0.43,0.42,0.3,11,automatic,hv,hv
2018-07-19T23:50:16.030Z,19.4156666,-155.2761688,-0.38,2.59,ml,24,46,0.007742,0.3,hv,hv70447592,2018-07-19T23:56:00.680Z,"4km WSW of Volcano, Hawaii",earthquake,0.25,0.2,0.36,22,automatic,hv,hv
2018-07-19T23:49:54.950Z,19.4123333,-155.2773333,0.29,1.7,ml,20,50,0.008298,0.12,hv,hv70447587,2018-07-20T00:31:22.780Z,"4km WSW of Volcano, Hawaii",earthquake,0.15,0.21,0.221,14,reviewed,hv,hv
2018-07-19T23:49:07.040Z,33.7105,-115.9055,6.75,1.94,ml,43,66,0.04326,0.22,ci,ci38225624,2018-07-27T04:06:57.741Z,"21km N of North Shore, CA",earthquake,0.29,0.72,0.188,26,reviewed,ci,ci
2018-07-19T23:48:51.440Z,19.4360008,-155.2528381,-1.09,2.49,ml,8,237,0.01499,0.08,hv,hv70447582,2018-07-19T23:54:30.630Z,"1km WNW of Volcano, Hawaii",earthquake,0.54,0.73,0.32,9,automatic,hv,hv
2018-07-19T23:47:55.060Z,19.3864994,-155.2751617,1.01,2.63,ml,14,89,0.006186,0.22,hv,hv70447577,2018-07-19T23:53:38.680Z,"6km SW of Volcano, Hawaii",earthquake,0.37,0.35,0.31,15,automatic,hv,hv
2018-07-19T23:47:11.950Z,19.4116669,-155.2961731,-0.25,2.7,ml,13,112,0.006185,0.29,hv,hv70447572,2018-07-19T23:52:53.860Z,"6km WSW of Volcano, Hawaii",earthquake,0.51,0.28,0.34,13,automatic,hv,hv
2018-07-19T23:46:11.226Z,61.5424,-151.9621,4.9,1.1,ml,,,,0.25,ak,ak018975g9he,2019-07-01T17:52:37.422Z,"101km NNW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
