time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-19T23:58:51.240Z,19.217,-155.414666666667,32.02,2.48,ml,50,142,,0.11,hv,hv72007341,2020-08-30T00:00:53.040Z,"7km NE of Pahala, Hawaii",earthquake,0.46,0.58,0.164261448569031,18,reviewed,hv,hv
2020-06-19T23:54:22.640Z,38.1672,-117.8813,6.2,1.3,ml,14,110.14,0.012,0.13,nn,nn00750399,2020-06-19T23:59:37.209Z,"58km W of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-19T23:54:06.967Z,53.7178,-164.7193,73,2.1,ml,,,,0.62,ak,ak0207v6wwsg,2020-07-07T01:48:34.755Z,"83 km SE of Akutan, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2020-06-19T23:51:13.225Z,-33.0161,-177.878,10,4.2,mb,,209,3.759,1,us,us7000abbf,2020-08-30T00:01:17.040Z,"south of the Kermadec Islands",earthquake,6.7,2,0.216,6,reviewed,us,us
2020-06-19T23:49:19.010Z,36.0755,-117.8678333,2.39,0.54,ml,12,153,0.04329,0.09,ci,ci39486552,2020-06-20T03:15:02.356Z,"8km ENE of Coso Junction, CA",earthquake,0.2,0.16,0.081,2,reviewed,ci,ci
2020-06-19T23:46:12.810Z,53.4871,-164.5437,24.38,3.9,mb,,168,0.926,0.68,us,us6000af7r,2020-08-30T00:00:52.040Z,"108 km SE of Akutan, Alaska",earthquake,2.9,5.4,0.07,55,reviewed,us,us
2020-06-19T23:45:51.968Z,57.8698,-156.2779,133.2,1.6,ml,,,,0.37,ak,ak0207v6v2la,2020-07-15T18:25:09.314Z,"75 km ESE of Egegik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-06-19T23:45:27.150Z,38.8346672,-122.7910004,1.49,0.56,md,10,70,0.003771,0.01,nc,nc73412041,2020-06-20T00:16:05.516Z,"6km WNW of Cobb, CA",earthquake,0.4,1.02,,1,automatic,nc,nc
2020-06-19T23:44:28.360Z,35.8991667,-117.6985,6.9,0.71,ml,19,70,0.06237,0.08,ci,ci39486544,2020-06-22T20:26:02.388Z,"19km ESE of Little Lake, CA",earthquake,0.14,0.32,0.135,8,reviewed,ci,ci
2020-06-19T23:43:42.859Z,36.526,-98.98533333,7.83,0.76,ml,24,139,0.04769064147,0.07,ok,ok2020makm,2020-06-23T15:14:44.672Z,"21km ENE of Mooreland, Oklahoma",earthquake,,0.2,0.22,6,reviewed,ok,ok
2020-06-19T23:41:55.510Z,38.145,-117.8265,10.5,1.1,ml,12,103.06,0.017,0.03,nn,nn00750397,2020-06-19T23:45:36.158Z,"53km W of Tonopah, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-06-19T23:39:20.377Z,61.2313,-152.3497,4,-0.2,ml,,,,0.7,ak,ak0207v6tpom,2020-06-20T00:10:43.282Z,"83km NW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-19T23:37:04.620Z,52.0335,-176.144,4.23,0.08,ml,6,132,0.0214,0.29,av,av70903709,2020-06-23T19:04:18.240Z,"39km ENE of Adak, Alaska",earthquake,0.77,1.56,0.214,6,reviewed,av,av
2020-06-19T23:35:31.110Z,38.1647,-117.8393,7.2,1.3,ml,20,92.05,0.025,0.1947,nn,nn00750985,2020-06-20T20:52:22.342Z,"54km WNW of Tonopah, Nevada",earthquake,,0.8,0.14,7,reviewed,nn,nn
2020-06-19T23:35:15.272Z,38.183,-117.7431,10,1.6,ml,26,49.9,0.045,0.1764,nn,nn00750392,2020-06-20T20:36:57.716Z,"46km WNW of Tonopah, Nevada",earthquake,,0.8,0.28,11,reviewed,nn,nn
2020-06-19T23:30:05.914Z,38.1676,-117.8143,11,1.9,ml,27,48.09,0.045,0.2442,nn,nn00750388,2020-06-20T20:30:44.919Z,"52km WNW of Tonopah, Nevada",earthquake,,0.8,0.32,13,reviewed,nn,nn
2020-06-19T23:25:07.381Z,38.1733,-117.8125,9.7,4,ml,32,48.36,0.048,0.1486,nn,nn00750384,2020-08-30T00:00:52.040Z,"52km WNW of Tonopah, Nevada",earthquake,,0.7,0.35,15,reviewed,nn,nn
2020-06-19T23:22:44.890Z,38.1658,-117.8738,7,0.7,ml,11,103.26,0.016,0.02,nn,nn00750383,2020-06-19T23:25:55.798Z,"57km W of Tonopah, Nevada",earthquake,,6.2,,,automatic,nn,nn
2020-06-19T23:21:30.690Z,38.8103333,-122.8126667,2.75,1.18,md,41,52,0.01298,0.05,nc,nc73412031,2020-06-24T20:29:04.258Z,"6km NW of The Geysers, CA",earthquake,0.17,0.31,0.172,5,reviewed,nc,nc
2020-06-19T23:18:55.401Z,64.9689,-147.3439,0,1.1,ml,,,,0.77,ak,ak0207v6pak2,2020-07-15T18:25:08.398Z,"13 km E of Fox, Alaska",explosion,,0,,,reviewed,ak,ak
2020-06-19T23:16:54.760Z,52.0738333,-176.1086667,-1.62,-0.65,ml,4,202,0.03029,0.02,av,av70903704,2020-06-23T19:02:46.930Z,"43km ENE of Adak, Alaska",earthquake,0.24,0.36,0.222,4,reviewed,av,av
2020-06-19T23:11:49.000Z,47.5773333333333,-122.552833333333,1.02,1.32,ml,10,122,0.1617,0.16,uw,uw61644646,2020-06-21T00:22:57.450Z,"2km NNW of Manchester, Washington",earthquake,0.42,0.67,0.0922405665007364,6,reviewed,uw,uw
2020-06-19T23:11:22.010Z,45.6853333,-112.0873333,5.9,0.68,ml,9,62,0.212,0.1,mb,mb80440399,2020-06-20T13:24:35.420Z,"20km S of Whitehall, Montana",earthquake,0.41,7.26,0.126,3,reviewed,mb,mb
2020-06-19T23:10:59.140Z,36.35883333,-97.35483333,7.75,0.98,ml,50,64,0.1385728073,0.27,ok,ok2020majk,2020-06-23T15:07:49.743Z,"9km NW of Perry, Oklahoma",earthquake,,0.9,0.18,19,reviewed,ok,ok
2020-06-19T23:10:00.830Z,35.8995,-117.6978333,6.9,0.52,ml,19,70,0.06178,0.08,ci,ci39486512,2020-06-22T20:23:15.773Z,"19km ESE of Little Lake, CA",earthquake,0.15,0.4,0.136,7,reviewed,ci,ci
2020-06-19T23:08:36.140Z,38.8311653,-122.810997,1.82,0.88,md,13,66,0.007792,0.01,nc,nc73412026,2020-06-19T23:23:04.176Z,"8km NW of The Geysers, CA",earthquake,0.3,0.84,,1,automatic,nc,nc
2020-06-19T23:06:30.792Z,48.1067,151.92,91.63,4.2,mb,,163,6.211,0.66,us,us7000abbb,2020-08-30T00:01:17.040Z,"Kuril Islands",earthquake,12.2,10.6,0.199,7,reviewed,us,us
2020-06-19T23:04:46.970Z,35.8996667,-117.6975,7.27,0.54,ml,16,70,0.06148,0.08,ci,ci39486504,2020-06-22T20:18:57.542Z,"19km ESE of Little Lake, CA",earthquake,0.16,0.46,0.11,4,reviewed,ci,ci
2020-06-19T22:59:02.741Z,38.1643,-117.8404,9,2.1,ml,15,62.28,0.025,0.1195,nn,nn00750380,2020-06-20T02:17:52.314Z,"54km WNW of Tonopah, Nevada",earthquake,,0.8,0.38,11,reviewed,nn,nn
2020-06-19T22:42:21.075Z,59.5687,-152.6697,71.5,3.4,ml,,,,0.93,ak,ak0207v68xd6,2020-08-30T00:00:52.040Z,"48 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-19T22:42:08.980Z,36.44716667,-98.7695,8.82,0.24,ml,14,121,0.02519505587,0.05,ok,ok2020mail,2020-06-23T14:56:56.992Z,"32km NW of Fairview, Oklahoma",earthquake,,0.3,0.23,6,reviewed,ok,ok
2020-06-19T22:36:46.900Z,45.6998333333333,-119.107333333333,-0.58,1.23,ml,13,128,0.3628,0.33,uw,uw61644621,2020-06-26T20:26:51.630Z,"12km SE of Stanfield, Oregon",explosion,1.04,31.61,0.12048136013773,9,reviewed,uw,uw
2020-06-19T22:35:26.940Z,35.6935,-117.5283333,9.56,0.99,ml,27,61,0.1196,0.15,ci,ci39486496,2020-06-20T01:04:18.460Z,"14km SW of Searles Valley, CA",earthquake,0.2,0.71,0.127,15,reviewed,ci,ci
2020-06-19T22:34:43.940Z,38.1783,-117.7417,12,1.1,ml,12,87.12,0.055,0.06,nn,nn00750377,2020-06-19T22:48:57.749Z,"46km WNW of Tonopah, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-06-19T22:33:00.420Z,38.0501667,-118.7445,4.39,1.5,md,22,95,0.2757,0.07,nc,nc73412011,2020-06-20T05:20:07.359Z,"30km SE of Bodie, CA",earthquake,0.37,6.56,0.244,19,reviewed,nc,nc
2020-06-19T22:32:29.000Z,38.1703,-117.883,5.8,1.4,ml,16,109.71,0.016,0.13,nn,nn00750375,2020-06-19T22:36:17.447Z,"58km WNW of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-19T22:31:57.050Z,41.7258333,-124.239,7.58,2.42,md,11,191,0.05111,0.22,nc,nc73412016,2020-08-30T00:00:52.040Z,"4km SW of Crescent City, CA",earthquake,1.03,0.64,0.222,17,reviewed,nc,nc
2020-06-19T22:24:22.889Z,59.7727,-152.2801,69.6,2,ml,,,,0.39,ak,ak0207v652kp,2020-07-07T01:48:28.319Z,"25 km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-19T22:20:34.930Z,38.1708,-117.8708,7.7,0.9,ml,12,99.08,0.024,0.09,nn,nn00750369,2020-06-19T22:28:56.096Z,"57km WNW of Tonopah, Nevada",earthquake,,3.1,,,automatic,nn,nn
2020-06-19T22:17:53.450Z,35.8858333,-117.6693333,4.85,-0.11,ml,8,93,0.06382,0.06,ci,ci39486488,2020-06-20T03:01:12.094Z,"22km ESE of Little Lake, CA",earthquake,0.18,0.47,0.01,2,reviewed,ci,ci
2020-06-19T22:17:17.770Z,38.7893333,-122.7613297,2.17,0.63,md,13,107,0.01135,0.03,nc,nc73412006,2020-06-19T22:29:02.802Z,"1km NNW of The Geysers, CA",earthquake,0.36,0.68,0.35,2,automatic,nc,nc
2020-06-19T22:16:20.519Z,51.382,-178.3211,22.4,2,ml,,,,0.36,ak,ak0207v63cq9,2020-07-07T01:48:27.151Z,"129 km WSW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-06-19T22:16:10.785Z,53.8598,-166.7363,6.3,0.9,ml,,,,0.24,ak,ak0207v63be4,2020-06-20T00:05:20.682Z,"13km WSW of Dutch Harbor, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-19T22:03:56.320Z,38.1655,-117.8485,9.7,1.4,ml,14,95.67,0.055,0.1,nn,nn00750364,2020-06-19T22:08:56.561Z,"55km WNW of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-19T22:02:21.004Z,-43.613,172.6312,10,2.7,ml,,139,0.094,0.7,us,us6000afc1,2020-08-30T00:00:54.040Z,"8 km S of Christchurch, New Zealand",earthquake,1.5,1.9,0.137,7,reviewed,us,us
2020-06-19T22:02:01.360Z,53.8633333,-166.748,7.32,0.48,ml,5,106,0.04183,0.05,av,av62184221,2020-06-22T23:23:12.080Z,"13km W of Unalaska, Alaska",earthquake,0.29,0.57,0.048,5,reviewed,av,av
2020-06-19T21:59:36.350Z,33.229,-116.7371667,11.37,1.57,ml,61,23,0.01939,0.14,ci,ci39486472,2020-06-22T20:17:00.555Z,"3km ESE of Lake Henshaw, CA",earthquake,0.14,0.39,0.156,26,reviewed,ci,ci
2020-06-19T21:58:23.761Z,63.2342,-151.2093,3.8,1.3,ml,,,,0.88,ak,ak0207v5qxj1,2020-07-15T18:25:06.052Z,"42 km SE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-19T21:57:51.600Z,38.0788,-117.9413,14.3,1.1,ml,10,94.35,0.028,0.1,nn,nn00750362,2020-06-19T22:04:57.420Z,"62km W of Tonopah, Nevada",earthquake,,4.5,,,automatic,nn,nn
2020-06-19T21:57:43.920Z,38.8388333,-122.808,2.2,0.29,md,16,64,0.0138,0.02,nc,nc73411996,2020-06-24T18:44:04.507Z,"8km WNW of Cobb, CA",earthquake,0.24,0.44,,1,reviewed,nc,nc
2020-06-19T21:55:39.763Z,69.3576,-143.9127,7.4,1.6,ml,,,,0.76,ak,ak0207v5qbq2,2020-07-15T18:25:05.175Z,"87 km S of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
