time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-11-19T23:53:59.450Z,45.12,-108.59,-2,2.18,ml,6,288,0.48,0.37,mb,mb80108534,2015-11-20T00:56:59.520Z,"35km NNW of Lovell, Wyoming",quarry blast,54.53,31.61,0.228,9,reviewed,mb,mb
2015-11-19T23:53:04.568Z,36.6513,-117.1465,6.2,0.1,ml,5,205.73,0.109,0.0863,nn,nn00519845,2018-06-30T00:07:41.391Z,"44km SW of Beatty, Nevada",earthquake,,4.4,0.05,3,reviewed,nn,nn
2015-11-19T23:49:21.899Z,60.9353,-152.378,11,1,ml,,,,0.36,ak,ak015eukkm71,2019-05-21T05:52:11.807Z,"53km NNE of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-11-19T23:44:19.960Z,0.8657,127.5059,27.8,4.3,mb,,94,4.136,0.81,us,us100040pe,2016-02-18T04:48:44.040Z,"13km ENE of Ternate, Indonesia",earthquake,5.9,7.9,0.137,15,reviewed,us,us
2015-11-19T23:44:15.100Z,39.714,-111.1746667,-2.69,1.42,md,7,139,0.077,0.12,uu,uu60130272,2015-11-20T18:50:02.010Z,"24km ENE of Fairview, Utah",earthquake,1.23,2.7,0.15,5,reviewed,uu,uu
2015-11-19T23:41:08.490Z,-24.834,-175.6302,10,4.6,mb,,124,4.848,0.89,us,us100040p7,2016-02-18T04:48:44.040Z,"South of Tonga",earthquake,7.2,1.8,0.164,11,reviewed,us,us
2015-11-19T23:38:29.940Z,34.51,-116.5063333,1.76,1.05,ml,17,85,0.1653,0.11,ci,ci37274975,2016-03-11T06:40:36.289Z,"39km SW of Ludlow, CA",earthquake,0.25,0.94,0.078,12,reviewed,ci,ci
2015-11-19T23:38:25.630Z,-36.1702,-71.1009,117.85,4,mb,,129,0.48,0.64,us,us10003zpm,2016-02-18T04:48:44.040Z,"57km SE of Linares, Chile",earthquake,7,8.6,0.144,13,reviewed,us,us
2015-11-19T23:32:17.110Z,38.809,-122.7843333,1.1,1.5,md,47,27,0.005405,0.05,nc,nc72557866,2017-02-08T18:05:53.470Z,"4km NW of The Geysers, California",earthquake,0.13,0.22,0.29,17,reviewed,nc,nc
2015-11-19T23:31:38.516Z,61.9603,-148.7191,17.3,1.2,ml,,,,0.59,ak,ak015eukgsl7,2019-05-21T05:52:11.480Z,"19km NNE of Sutton-Alpine, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2015-11-19T23:28:19.250Z,37.2561,71.6159,114.51,4.3,mb,,47,0.275,1,us,us10003zpi,2016-02-18T04:48:44.040Z,"18km W of Roshtqal'a, Tajikistan",earthquake,6.3,1.9,0.096,31,reviewed,us,us
2015-11-19T23:16:18.200Z,-9.3177,118.7624,92.74,4,mb,,105,3.499,0.81,us,us100040p6,2016-02-18T04:48:44.040Z,"36km NW of Kawangohari, Indonesia",earthquake,6.5,6.6,0.143,13,reviewed,us,us
2015-11-19T23:15:52.190Z,36.6861,140.6989,9.53,3.9,mwr,,123,0.611,0.75,us,us10003zpf,2016-02-18T04:48:44.040Z,"3km SSW of Takahagi, Japan",earthquake,3.8,4.5,0.071,19,reviewed,us,us
2015-11-19T23:14:37.040Z,63.5649,-148.0643,15.3,1.2,ml,,,,0.69,ak,ak015eukd5aw,2019-05-21T05:52:11.143Z,"48km ENE of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-11-19T23:09:25.640Z,33.6426667,-116.7395,14.74,0.42,ml,16,114,0.05299,0.08,ci,ci37274967,2016-03-11T06:40:34.927Z,"11km S of Idyllwild, CA",earthquake,0.31,0.53,0.122,9,reviewed,ci,ci
2015-11-19T23:02:33.120Z,33.5313333,-116.7323333,3.01,0.5,ml,18,71,0.03423,0.11,ci,ci37274959,2016-03-11T17:33:45.667Z,"6km WSW of Anza, CA",earthquake,0.2,0.51,0.09,6,reviewed,ci,ci
2015-11-19T23:01:13.370Z,0.4085,126.2007,72.24,4.1,mb,,138,5.463,0.59,us,us100040p5,2016-02-18T04:48:44.040Z,"136km WSW of Kota Ternate, Indonesia",earthquake,13.6,12,0.174,9,reviewed,us,us
2015-11-19T23:00:25.586Z,37.2058,-115.9681,0,0.3,ml,4,272.7,0.089,0.0577,nn,nn00519844,2018-06-30T00:07:41.304Z,"73km WSW of Alamo, Nevada",earthquake,,0,0.63,2,reviewed,nn,nn
2015-11-19T22:58:12.188Z,63.2142,-150.3515,106.2,1.5,ml,,,,0.41,ak,ak015euk13aa,2019-05-21T05:52:10.807Z,"72km WSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2015-11-19T22:57:21.900Z,36.4646,-98.7572,3.367,2.7,ml,,95,,0.7,us,us10003znr,2016-02-18T04:48:44.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.1,1.5,,,reviewed,tul,tul
